,from_user_id,to_user_id,formation
4460,293227157,753514176,{'2018.05.20': True}
4461,310141719,278750314,{'2018.05.20': True}
4462,722873773,815633262,{'2018.05.19': True}
4463,965098470,841682908,{'2018.05.15': True}
4464,238957340,147027932,{'2018.05.12': True}
4465,163775311,148321216,{'2018.05.29': True}
4466,437193793,315941679,{'2018.05.13': True}
4467,465947189,904465758,{'2018.05.09': True}
4468,154540800,929465072,{'2018.05.18': True}
4469,331181614,229850319,{'2018.05.10': True}
4470,134005661,299384045,{'2018.05.25': True}
4471,158050674,70281458,{'2018.05.08': True}
4472,177407142,149275142,{'2018.05.18': True}
4473,182337610,215062690,{'2018.05.20': True}
4474,743227844,900508574,{'2018.05.12': True}
4475,236914275,159584851,{'2018.05.30': True}
4476,51723397,375344042,{'2018.05.08': True}
4477,801326174,55362929,{'2018.05.26': True}
4478,286270314,339803592,{'2018.05.26': True}
4479,805514119,308749085,{'2018.05.29': True}
4480,190813648,238165726,{'2018.05.21': True}
4481,841745956,831910663,{'2018.05.24': True}
4482,59225068,951803948,{'2018.05.06': True}
4483,256376310,133878521,{'2018.05.17': True}
4484,226187758,237928616,{'2018.05.23': True}
4485,329590627,613357064,{'2018.05.15': True}
4486,353631855,818423174,{'2018.05.22': True}
4487,140518821,788146159,{'2018.05.06': True}
4488,218068780,290506899,{'2018.05.17': True}
4489,909735272,322477415,{'2018.05.26': True}
4490,263419536,150052532,{'2018.05.16': True}
4491,325741469,25553860,{'2018.05.14': True}
4492,282013711,175334832,{'2018.05.21': True}
4493,253616057,290976713,{'2018.05.27': True}
4494,318006413,234282464,{'2018.05.10': True}
4495,350533754,111082356,{'2018.05.17': True}
4496,218656047,166909100,{'2018.05.22': True}
4497,533536556,312840462,{'2018.05.07': True}
4498,181709561,915979364,{'2018.05.26': True}
4499,312324238,294687724,{'2018.05.08': True}
4500,309935068,539055869,{'2018.05.11': True}
4501,909735272,166501878,{'2018.05.28': True}
4502,357042122,208615405,{'2018.05.14': True}
4503,231933288,223224940,{'2018.05.23': True}
4504,990370738,320903739,{'2018.05.07': True}
4505,169021655,259404430,{'2018.05.29': True}
4506,310029027,290506899,{'2018.05.28': True}
4507,910916742,106390036,{'2018.05.29': True}
4508,276404579,852552092,{'2018.05.10': True}
4509,734074579,106784643,{'2018.05.27': True}
4510,380163113,287495583,{'2018.05.07': True}
4511,715580484,842651605,{'2018.05.22': True}
4512,437193793,941947974,{'2018.05.18': True}
4513,761450988,293768252,{'2018.05.03': True}
4514,728267582,414291896,{'2018.05.30': True}
4515,411064560,336939514,{'2018.05.20': True}
4516,445780654,447440907,{'2018.05.02': True}
4517,252747814,613125684,{'2018.05.18': True}
4518,162310009,155307568,{'2018.05.04': True}
4519,339384203,447440907,{'2018.05.09': True}
4520,171867810,795959080,{'2018.05.27': True}
4521,98857070,106074382,{'2018.05.30': True}
4522,315899534,608454023,{'2018.05.29': True}
4523,822909215,827129070,{'2018.05.24': True}
4524,315476090,149522762,{'2018.05.26': True}
4525,784706286,252988145,{'2018.05.18': True}
4526,552748176,96342812,{'2018.05.25': True}
4527,208615405,805514119,{'2018.05.14': True}
4528,807848282,864195531,{'2018.05.18': True}
4529,165047989,386018373,{'2018.05.08': True}
4530,713415366,311496438,{'2018.05.04': True}
4531,850130101,323999505,{'2018.05.25': True}
4532,286150122,116276502,{'2018.05.15': True}
4533,318006413,357042122,{'2018.05.27': True}
4534,221533015,116871367,{'2018.05.20': True}
4535,51198775,968809260,{'2018.05.22': True}
4536,285064188,839025106,{'2018.05.18': True}
4537,151606317,289528419,{'2018.05.15': True}
4538,309387281,900028934,{'2018.05.12': True}
4539,894491384,322477415,{'2018.05.27': True}
4540,760192294,294182546,{'2018.05.26': True}
4541,627173540,317270977,{'2018.05.20': True}
4542,308749085,778977823,{'2018.05.17': True}
4543,296160287,190813648,{'2018.05.18': True}
4544,489594259,215062690,{'2018.05.06': True}
4545,422423791,156001546,{'2018.05.17': True}
4546,470615153,778977823,{'2018.05.07': True}
4547,274372985,278856224,{'2018.05.27': True}
4548,342047634,757405478,{'2018.05.06': True}
4549,246040835,425411580,{'2018.05.03': True}
4550,340464521,903639980,{'2018.05.19': True}
4551,379640943,788072425,{'2018.05.17': True}
4552,223508172,572892491,{'2018.05.26': True}
4553,825982985,133662529,{'2018.05.24': True}
4554,895516783,78342853,{'2018.05.14': True}
4555,576473680,429101069,{'2018.05.18': True}
4556,222571773,212613861,{'2018.05.11': True}
4557,9434942,513696454,{'2018.05.03': True}
4558,238165726,291146299,{'2018.05.13': True}
4559,111164350,287350828,{'2018.05.05': True}
4560,722364482,294499741,{'2018.05.12': True}
4561,45085620,182325686,{'2018.05.19': True}
4562,253578038,295464374,{'2018.05.21': True}
4563,330546053,630367566,{'2018.05.27': True}
4564,956177545,104079504,{'2018.05.27': True}
4565,165159065,225530992,{'2018.05.26': True}
4566,944285684,223989726,{'2018.05.18': True}
4567,426620270,152813249,{'2018.05.15': True}
4568,340847903,168614989,{'2018.05.27': True}
4569,347250524,229149441,{'2018.05.16': True}
4570,294702729,263102513,{'2018.05.15': True}
4571,856911339,253777838,{'2018.05.06': True}
4572,150156838,504732379,{'2018.05.13': True}
4573,330158378,167089445,{'2018.05.22': True}
4574,329590627,166501878,{'2018.05.30': True}
4575,786953736,148016688,{'2018.05.01': True}
4576,604462343,463648040,{'2018.05.27': True}
4577,148271556,595297280,{'2018.05.29': True}
4578,138348596,338640397,{'2018.05.04': True}
4579,198172639,342264107,{'2018.05.20': True}
4580,306836638,362327119,{'2018.05.22': True}
4581,342192231,379640943,{'2018.05.03': True}
4582,243514070,414107608,{'2018.05.10': True}
4583,837023808,76640116,{'2018.05.17': True}
4584,266907978,125907735,{'2018.05.11': True}
4585,303528806,278750314,{'2018.05.29': True}
4586,328899293,149522762,{'2018.05.07': True}
4587,332901755,264445642,{'2018.05.01': True}
4588,831765693,243099712,{'2018.05.14': True}
4589,233345505,296694022,{'2018.05.08': True}
4590,720221774,101399844,{'2018.05.15': True}
4591,288974820,926331128,{'2018.05.17': True}
4592,910916742,378589207,{'2018.05.15': True}
4593,109986538,239496829,{'2018.05.14': True}
4594,206661587,880138172,{'2018.05.11': True}
4595,155307568,992330093,{'2018.05.18': True}
4596,133080290,586809124,{'2018.05.03': True}
4597,773205608,315941679,{'2018.05.08': True}
4598,477621290,219327899,{'2018.05.29': True}
4599,218121042,266045888,{'2018.05.18': True}
4600,152047476,615981012,{'2018.05.08': True}
4601,153435964,447440907,{'2018.05.16': True}
4602,303528806,258984683,{'2018.05.30': True}
4603,952632696,880138172,{'2018.05.24': True}
4604,130548569,482905766,{'2018.05.03': True}
4605,786953736,944322026,{'2018.05.06': True}
4606,433768507,965098470,{'2018.05.29': True}
4607,116874386,185762586,{'2018.05.09': True}
4608,125907735,111450444,{'2018.05.03': True}
4609,318339274,433768507,{'2018.05.07': True}
4610,294541974,861384775,{'2018.05.22': True}
4611,21803514,272016074,{'2018.05.04': True}
4612,159584851,753514176,{'2018.05.25': True}
4613,318006413,628849961,{'2018.05.18': True}
4614,63703013,941213948,{'2018.05.15': True}
4615,188561280,52458947,{'2018.05.29': True}
4616,256852529,269014960,{'2018.05.20': True}
4617,115344199,371206338,{'2018.05.27': True}
4618,243820223,256431457,{'2018.05.03': True}
4619,227292161,314449538,{'2018.05.26': True}
4620,160449286,968364324,{'2018.05.18': True}
4621,782227273,294837568,{'2018.05.05': True}
4622,475116738,298929834,{'2018.05.29': True}
4623,153731843,229517534,{'2018.05.30': True}
4624,540087524,288921011,{'2018.05.09': True}
4625,767807974,462352198,{'2018.05.06': True}
4626,276090463,919263758,{'2018.05.04': True}
4627,124959052,234102214,{'2018.05.17': True}
4628,149522762,164596213,{'2018.05.02': True}
4629,801368455,179985645,{'2018.05.29': True}
4630,220562753,236894044,{'2018.05.09': True}
4631,422637683,715181959,{'2018.05.28': True}
4632,947934061,863473065,{'2018.05.14': True}
4633,282691878,160164627,{'2018.05.26': True}
4634,986265062,938702477,{'2018.05.30': True}
4635,245907967,852552092,{'2018.05.04': True}
4636,331537003,715181959,{'2018.05.08': True}
4637,414234615,546145630,{'2018.05.20': True}
4638,753514176,247887608,{'2018.05.23': True}
4639,720740640,293227157,{'2018.05.07': True}
4640,158050674,841817036,{'2018.05.11': True}
4641,228970729,909505524,{'2018.05.03': True}
4642,760829007,140058875,{'2018.05.19': True}
4643,929083514,85105655,{'2018.05.05': True}
4644,376312970,633680339,{'2018.05.24': True}
4645,441584584,352233621,{'2018.05.25': True}
4646,170786149,383903153,{'2018.05.30': True}
4647,233345505,309245551,{'2018.05.01': True}
4648,445806392,287495583,{'2018.05.28': True}
4649,66713738,154451555,{'2018.05.10': True}
4650,195631629,342151708,{'2018.05.13': True}
4651,179250667,220562753,{'2018.05.23': True}
4652,306788780,317270977,{'2018.05.06': True}
4653,310141719,208615405,{'2018.05.24': True}
4654,629318739,283141566,{'2018.05.08': True}
4655,236894044,938172933,{'2018.05.03': True}
4656,181272713,946797248,{'2018.05.12': True}
4657,314344118,169021655,{'2018.05.01': True}
4658,848876610,214822207,{'2018.05.28': True}
4659,783600969,278075560,{'2018.05.07': True}
4660,306164644,816753060,{'2018.05.20': True}
4661,178728184,185762586,{'2018.05.26': True}
4662,469654164,339384203,{'2018.05.06': True}
4663,887799636,574670382,{'2018.05.29': True}
4664,55900863,139032492,{'2018.05.19': True}
4665,811374260,141306910,{'2018.05.21': True}
4666,293976465,342926198,{'2018.05.30': True}
4667,342302461,306672777,{'2018.05.30': True}
4668,253229470,282691878,{'2018.05.11': True}
4669,140344779,294687724,{'2018.05.13': True}
4670,428560048,362552611,{'2018.05.23': True}
4671,101449077,815633262,{'2018.05.03': True}
4672,818782100,180538637,{'2018.05.24': True}
4673,147594285,484031646,{'2018.05.24': True}
4674,254863982,377901136,{'2018.05.18': True}
4675,590247020,106374774,{'2018.05.14': True}
4676,289528419,353631855,{'2018.05.30': True}
4677,414291896,282691878,{'2018.05.14': True}
4678,865363622,259018070,{'2018.05.27': True}
4679,445083251,807149924,{'2018.05.25': True}
4680,149010483,360181915,{'2018.05.06': True}
4681,101399844,269014960,{'2018.05.14': True}
4682,459012541,794592427,{'2018.05.09': True}
4683,112285223,309935068,{'2018.05.13': True}
4684,188101479,238165726,{'2018.05.02': True}
4685,342926198,704764994,{'2018.05.22': True}
4686,329590627,153435964,{'2018.05.21': True}
4687,339192677,240863744,{'2018.05.16': True}
4688,131150936,609982219,{'2018.05.03': True}
4689,197219379,972451742,{'2018.05.26': True}
4690,239496829,301674726,{'2018.05.07': True}
4691,943662601,827129070,{'2018.05.06': True}
4692,321885193,322601600,{'2018.05.01': True}
4693,777156817,271718939,{'2018.05.08': True}
4694,608454023,148321216,{'2018.05.09': True}
4695,156001546,296474417,{'2018.05.17': True}
4696,839709410,822909215,{'2018.05.18': True}
4697,164903702,296160287,{'2018.05.10': True}
4698,757405478,288395199,{'2018.05.10': True}
4699,113519068,67318883,{'2018.05.09': True}
4700,333501343,164903702,{'2018.05.19': True}
4701,233345505,160164627,{'2018.05.29': True}
4702,159584851,326288590,{'2018.05.30': True}
4703,294182546,825982985,{'2018.05.11': True}
4704,128945774,540087524,{'2018.05.09': True}
4705,271603064,329786785,{'2018.05.04': True}
4706,827129070,378772526,{'2018.05.21': True}
4707,849339692,879994615,{'2018.05.20': True}
4708,158491618,433768507,{'2018.05.03': True}
4709,710800174,124708008,{'2018.05.14': True}
4710,103012327,704764994,{'2018.05.11': True}
4711,635805537,782227273,{'2018.05.22': True}
4712,178728184,285064188,{'2018.05.01': True}
4713,757405478,159075428,{'2018.05.03': True}
4714,253578038,914225881,{'2018.05.15': True}
4715,106453111,385055613,{'2018.05.07': True}
4716,106086098,94812515,{'2018.05.22': True}
4717,265528914,92367481,{'2018.05.22': True}
4718,818423174,330412358,{'2018.05.01': True}
4719,817787083,333999999,{'2018.05.04': True}
4720,285089150,39937481,{'2018.05.12': True}
4721,910741477,219157616,{'2018.05.21': True}
4722,152441996,424893862,{'2018.05.23': True}
4723,147502776,895516783,{'2018.05.19': True}
4724,737912659,293675480,{'2018.05.23': True}
4725,332262790,105551924,{'2018.05.01': True}
4726,205640168,952632696,{'2018.05.23': True}
4727,124103682,229523404,{'2018.05.15': True}
4728,324649621,159534032,{'2018.05.05': True}
4729,342151708,951772602,{'2018.05.18': True}
4730,179985645,544378302,{'2018.05.10': True}
4731,806973368,71784886,{'2018.05.11': True}
4732,339729774,166501878,{'2018.05.07': True}
4733,314339417,951772602,{'2018.05.21': True}
4734,267200305,503254088,{'2018.05.01': True}
4735,475761925,228277695,{'2018.05.11': True}
4736,734360943,287491191,{'2018.05.16': True}
4737,141308484,290506899,{'2018.05.28': True}
4738,426620270,629318739,{'2018.05.18': True}
4739,799681692,342151708,{'2018.05.07': True}
4740,162310009,266045888,{'2018.05.14': True}
4741,314339417,112285223,{'2018.05.14': True}
4742,611717447,106784643,{'2018.05.23': True}
4743,431102126,946886773,{'2018.05.05': True}
4744,447440907,276268431,{'2018.05.25': True}
4745,147941917,938862447,{'2018.05.20': True}
4746,777564502,228277695,{'2018.05.21': True}
4747,266907978,722873773,{'2018.05.21': True}
4748,399478640,826480844,{'2018.05.07': True}
4749,144907443,521494559,{'2018.05.29': True}
4750,331537003,813646417,{'2018.05.13': True}
4751,874031650,396480979,{'2018.05.15': True}
4752,939422778,147180161,{'2018.05.20': True}
4753,891985982,811374260,{'2018.05.13': True}
4754,274372985,69275239,{'2018.05.02': True}
4755,410242678,166347556,{'2018.05.07': True}
4756,177407142,352871863,{'2018.05.17': True}
4757,178728184,133080290,{'2018.05.09': True}
4758,782085590,736098205,{'2018.05.15': True}
4759,253777838,76640116,{'2018.05.16': True}
4760,371964113,170793146,{'2018.05.17': True}
4761,247502424,258833444,{'2018.05.04': True}
4762,216374323,94549014,{'2018.05.24': True}
4763,753998209,240863744,{'2018.05.17': True}
4764,533536556,929069815,{'2018.05.08': True}
4765,777156817,235114569,{'2018.05.25': True}
4766,66713738,611717768,{'2018.05.16': True}
4767,147682728,103930765,{'2018.05.14': True}
4768,799681692,273495838,{'2018.05.03': True}
4769,595592832,261245071,{'2018.05.17': True}
4770,335134002,89195407,{'2018.05.20': True}
4771,120938100,171867810,{'2018.05.21': True}
4772,445083251,141308484,{'2018.05.03': True}
4773,787745102,277578616,{'2018.05.11': True}
4774,129947806,938460221,{'2018.05.16': True}
4775,133080290,118400394,{'2018.05.09': True}
4776,807697646,274074220,{'2018.05.07': True}
4777,543640652,163494020,{'2018.05.11': True}
4778,941056302,508905512,{'2018.05.21': True}
4779,819269230,123545757,{'2018.05.01': True}
4780,395883401,633302673,{'2018.05.18': True}
4781,807149924,141529642,{'2018.05.08': True}
4782,220339610,311550362,{'2018.05.26': True}
4783,951199315,986917596,{'2018.05.04': True}
4784,482851338,163494020,{'2018.05.02': True}
4785,789462997,294837568,{'2018.05.17': True}
4786,308250872,885783356,{'2018.05.09': True}
4787,215282778,753514176,{'2018.05.21': True}
4788,972634886,209749537,{'2018.05.12': True}
4789,159075428,323406532,{'2018.05.25': True}
4790,907154399,843246206,{'2018.05.26': True}
4791,514220222,306990461,{'2018.05.10': True}
4792,915299432,152046676,{'2018.05.07': True}
4793,421260808,308041033,{'2018.05.03': True}
4794,247465439,921723771,{'2018.05.23': True}
4795,459250679,162310009,{'2018.05.25': True}
4796,242561084,611652164,{'2018.05.23': True}
4797,475116738,185711683,{'2018.05.22': True}
4798,580832386,917281450,{'2018.05.22': True}
4799,310029027,303712444,{'2018.05.27': True}
4800,925109031,874031650,{'2018.05.18': True}
4801,105551924,572049686,{'2018.05.20': True}
4802,286693555,129587263,{'2018.05.08': True}
4803,285064188,124959052,{'2018.05.26': True}
4804,371206338,764021907,{'2018.05.12': True}
4805,172795889,147594285,{'2018.05.28': True}
4806,110804295,148290547,{'2018.05.18': True}
4807,759374388,306589073,{'2018.05.23': True}
4808,486721124,152015204,{'2018.05.08': True}
4809,71758894,152813249,{'2018.05.25': True}
4810,245907967,425432346,{'2018.05.29': True}
4811,89195407,760210891,{'2018.05.13': True}
4812,609982219,612625044,{'2018.05.12': True}
4813,462209339,864195531,{'2018.05.29': True}
4814,258222161,736998781,{'2018.05.26': True}
4815,233263828,337659666,{'2018.05.18': True}
4816,314791870,203978009,{'2018.05.03': True}
4817,188101479,261287069,{'2018.05.05': True}
4818,276090463,630367566,{'2018.05.27': True}
4819,568155550,156506029,{'2018.05.15': True}
4820,928367738,153885394,{'2018.05.12': True}
4821,319391792,162135761,{'2018.05.01': True}
4822,304686498,175334832,{'2018.05.01': True}
4823,297300944,829767786,{'2018.05.21': True}
4824,611717768,106074382,{'2018.05.26': True}
4825,70281458,277578616,{'2018.05.01': True}
4826,342358307,152046676,{'2018.05.30': True}
4827,265700526,160662509,{'2018.05.06': True}
4828,974715176,125478509,{'2018.05.28': True}
4829,923681478,811374260,{'2018.05.15': True}
4830,287084927,368390845,{'2018.05.01': True}
4831,376312970,294388311,{'2018.05.21': True}
4832,414278433,113954902,{'2018.05.02': True}
4833,320746999,149275142,{'2018.05.10': True}
4834,103930765,2425151,{'2018.05.22': True}
4835,240863744,52171453,{'2018.05.15': True}
4836,180698952,322696218,{'2018.05.03': True}
4837,156332496,533235143,{'2018.05.01': True}
4838,187485055,713415366,{'2018.05.17': True}
4839,413849104,343282757,{'2018.05.13': True}
4840,249663199,431102126,{'2018.05.21': True}
4841,420697026,845706076,{'2018.05.18': True}
4842,762975238,358729135,{'2018.05.19': True}
4843,183203121,147212192,{'2018.05.19': True}
4844,534601323,841682908,{'2018.05.13': True}
4845,278756441,305208192,{'2018.05.16': True}
4846,298929834,700707449,{'2018.05.19': True}
4847,51198775,106785364,{'2018.05.09': True}
4848,265839474,477970480,{'2018.05.09': True}
4849,313467951,222104998,{'2018.05.04': True}
4850,759374388,780304124,{'2018.05.24': True}
4851,105140362,332799977,{'2018.05.07': True}
4852,322601600,93845096,{'2018.05.25': True}
4853,159720158,282983701,{'2018.05.30': True}
4854,345589356,991792578,{'2018.05.07': True}
4855,242019562,327085150,{'2018.05.29': True}
4856,121914206,475761925,{'2018.05.17': True}
4857,260860923,885133463,{'2018.05.10': True}
4858,941377883,335220952,{'2018.05.27': True}
4859,401477209,493130488,{'2018.05.17': True}
4860,453900488,276882364,{'2018.05.22': True}
4861,485735472,308749085,{'2018.05.07': True}
4862,215282778,295720860,{'2018.05.09': True}
4863,753514176,125930161,{'2018.05.22': True}
4864,130548569,147212192,{'2018.05.06': True}
4865,817011629,459250679,{'2018.05.25': True}
4866,215062690,236914275,{'2018.05.19': True}
4867,215036184,297300944,{'2018.05.28': True}
4868,903639980,238957340,{'2018.05.10': True}
4869,868134272,340049661,{'2018.05.05': True}
4870,767807974,713415366,{'2018.05.25': True}
4871,526458676,97707163,{'2018.05.17': True}
4872,806973368,136382283,{'2018.05.30': True}
4873,103012327,152047476,{'2018.05.09': True}
4874,239980933,245552809,{'2018.05.05': True}
4875,754717694,380457647,{'2018.05.17': True}
4876,941056302,299674096,{'2018.05.05': True}
4877,225092505,25553860,{'2018.05.10': True}
4878,797213691,179238549,{'2018.05.03': True}
4879,101367485,214822207,{'2018.05.16': True}
4880,342343913,233345505,{'2018.05.29': True}
4881,944285684,225276523,{'2018.05.27': True}
4882,999498842,273495838,{'2018.05.02': True}
4883,246040835,885783356,{'2018.05.28': True}
4884,921723771,759374388,{'2018.05.25': True}
4885,627173540,900028934,{'2018.05.25': True}
4886,881875440,492441614,{'2018.05.12': True}
4887,704764994,836326702,{'2018.05.06': True}
4888,817011629,103046410,{'2018.05.03': True}
4889,377901136,612191649,{'2018.05.17': True}
4890,255993747,798825557,{'2018.05.15': True}
4891,944285684,134181274,{'2018.05.11': True}
4892,258984683,166347556,{'2018.05.11': True}
4893,430617139,925109031,{'2018.05.30': True}
4894,265700526,324649621,{'2018.05.29': True}
4895,169197041,190813648,{'2018.05.19': True}
4896,753173821,944226110,{'2018.05.02': True}
4897,353550005,437193793,{'2018.05.30': True}
4898,534601323,283571862,{'2018.05.25': True}
4899,488335702,710800174,{'2018.05.18': True}
4900,98857070,623541568,{'2018.05.20': True}
4901,708233749,148271556,{'2018.05.27': True}
4902,931921184,956970661,{'2018.05.10': True}
4903,595297280,156001546,{'2018.05.24': True}
4904,426061762,590333765,{'2018.05.07': True}
4905,303528806,885989498,{'2018.05.18': True}
4906,228277695,340847903,{'2018.05.13': True}
4907,220339610,223224940,{'2018.05.22': True}
4908,891642325,789462997,{'2018.05.25': True}
4909,914048918,923055362,{'2018.05.12': True}
4910,246486342,374155814,{'2018.05.10': True}
4911,376697378,236574559,{'2018.05.25': True}
4912,827841372,274372985,{'2018.05.14': True}
4913,887799636,55900863,{'2018.05.03': True}
4914,957219363,74959905,{'2018.05.18': True}
4915,62616625,194167361,{'2018.05.22': True}
4916,174641976,103046410,{'2018.05.13': True}
4917,328899293,323385174,{'2018.05.14': True}
4918,98857070,59225068,{'2018.05.05': True}
4919,936761307,263102513,{'2018.05.02': True}
4920,352843735,305208192,{'2018.05.14': True}
4921,153019444,353631855,{'2018.05.12': True}
4922,246998721,329880363,{'2018.05.01': True}
4923,128945774,51198775,{'2018.05.03': True}
4924,152046676,836326702,{'2018.05.08': True}
4925,134181274,700707449,{'2018.05.09': True}
4926,339384203,298713229,{'2018.05.09': True}
4927,101367485,471153734,{'2018.05.20': True}
4928,356478549,266826023,{'2018.05.01': True}
4929,332262790,385055613,{'2018.05.21': True}
4930,477970480,152015204,{'2018.05.06': True}
4931,342047634,246998721,{'2018.05.23': True}
4932,492441614,449199437,{'2018.05.14': True}
4933,367997832,242019562,{'2018.05.12': True}
4934,332423281,887182146,{'2018.05.21': True}
4935,150986500,433953783,{'2018.05.02': True}
4936,819172968,421260808,{'2018.05.27': True}
4937,713432174,313467951,{'2018.05.04': True}
4938,812990018,874031650,{'2018.05.15': True}
4939,179250667,472149195,{'2018.05.24': True}
4940,179985645,367968322,{'2018.05.16': True}
4941,723926465,271062336,{'2018.05.15': True}
4942,368390845,485379371,{'2018.05.18': True}
4943,710625824,367968322,{'2018.05.12': True}
4944,283799369,849339692,{'2018.05.08': True}
4945,236735997,921723771,{'2018.05.09': True}
4946,332423281,343282757,{'2018.05.09': True}
4947,796800012,915278292,{'2018.05.17': True}
4948,613357064,414234615,{'2018.05.20': True}
4949,786513674,105140362,{'2018.05.10': True}
4950,941213948,274372985,{'2018.05.12': True}
4951,318006413,152015204,{'2018.05.12': True}
4952,626385181,356180353,{'2018.05.28': True}
4953,106785364,868134272,{'2018.05.06': True}
4954,378589207,811374260,{'2018.05.20': True}
4955,49669079,347250524,{'2018.05.29': True}
4956,148016688,277394939,{'2018.05.25': True}
4957,89016571,784689086,{'2018.05.12': True}
4958,31365302,941947974,{'2018.05.09': True}
4959,312324238,887799636,{'2018.05.29': True}
4960,465062899,741129642,{'2018.05.18': True}
4961,799242083,633302673,{'2018.05.01': True}
4962,229149441,377901136,{'2018.05.29': True}
4963,357427301,943884296,{'2018.05.04': True}
4964,709465725,941947974,{'2018.05.06': True}
4965,362552611,309245551,{'2018.05.25': True}
4966,89676054,253616057,{'2018.05.23': True}
4967,895568602,355155899,{'2018.05.15': True}
4968,63703013,595592832,{'2018.05.21': True}
4969,188561280,380457647,{'2018.05.22': True}
4970,604830193,215142054,{'2018.05.25': True}
4971,839050359,845706076,{'2018.05.08': True}
4972,833210940,375344042,{'2018.05.08': True}
4973,148406892,230850831,{'2018.05.23': True}
4974,919263758,144299966,{'2018.05.30': True}
4975,715252212,112014757,{'2018.05.05': True}
4976,375344042,796800012,{'2018.05.19': True}
4977,151606317,395883401,{'2018.05.28': True}
4978,214948222,229235347,{'2018.05.25': True}
4979,130548569,939001877,{'2018.05.18': True}
4980,852552092,932906380,{'2018.05.17': True}
4981,522417267,105551924,{'2018.05.21': True}
4982,152533777,956970661,{'2018.05.28': True}
4983,756522486,939001877,{'2018.05.20': True}
4984,177407142,239427912,{'2018.05.14': True}
4985,299488998,285089150,{'2018.05.26': True}
4986,700707449,626385181,{'2018.05.30': True}
4987,428230796,81516526,{'2018.05.04': True}
4988,287730356,900429443,{'2018.05.01': True}
4989,360884464,968544654,{'2018.05.23': True}
4990,175334832,943662601,{'2018.05.21': True}
4991,624787113,421260808,{'2018.05.17': True}
4992,578175970,728267582,{'2018.05.24': True}
4993,484172571,303528806,{'2018.05.06': True}
4994,578175970,125277111,{'2018.05.10': True}
4995,289528419,767117641,{'2018.05.22': True}
4996,412005944,281985346,{'2018.05.25': True}
4997,909735272,381819158,{'2018.05.26': True}
4998,265700526,163958799,{'2018.05.06': True}
4999,350835385,979769992,{'2018.05.05': True}
5000,123522480,170217638,{'2018.05.02': True}
5001,166509333,428963055,{'2018.05.21': True}
5002,169197041,234102214,{'2018.05.20': True}
5003,259404430,203065438,{'2018.05.20': True}
5004,253259284,298713229,{'2018.05.29': True}
5005,299674096,769755613,{'2018.05.11': True}
5006,891642325,929069815,{'2018.05.24': True}
5007,806973368,576473680,{'2018.05.21': True}
5008,484172571,923681478,{'2018.05.24': True}
5009,187485055,111450444,{'2018.05.04': True}
5010,260860923,610832296,{'2018.05.14': True}
5011,125094226,304053651,{'2018.05.01': True}
5012,323999505,85105655,{'2018.05.24': True}
5013,225261145,125277111,{'2018.05.11': True}
5014,225530992,314125778,{'2018.05.19': True}
5015,148016688,198890476,{'2018.05.14': True}
5016,380163113,754361184,{'2018.05.02': True}
5017,89016571,194167361,{'2018.05.10': True}
5018,378589207,938880195,{'2018.05.21': True}
5019,118382186,155576359,{'2018.05.10': True}
5020,260860923,133878521,{'2018.05.15': True}
5021,105140362,239330380,{'2018.05.09': True}
5022,323406532,801326174,{'2018.05.25': True}
5023,167042049,74959905,{'2018.05.28': True}
5024,707938812,492408930,{'2018.05.06': True}
5025,147572001,804034835,{'2018.05.16': True}
5026,128379936,450840581,{'2018.05.25': True}
5027,173968248,296160287,{'2018.05.22': True}
5028,283868273,152568669,{'2018.05.18': True}
5029,265839474,329627263,{'2018.05.09': True}
5030,498084086,141529642,{'2018.05.15': True}
5031,290133027,355155899,{'2018.05.21': True}
5032,283129204,291146299,{'2018.05.09': True}
5033,320746999,355058617,{'2018.05.17': True}
5034,746201372,907154399,{'2018.05.23': True}
5035,183203121,331537003,{'2018.05.14': True}
5036,267838228,768871193,{'2018.05.10': True}
5037,336939514,847558932,{'2018.05.10': True}
5038,148798858,341984192,{'2018.05.30': True}
5039,293768252,336829104,{'2018.05.04': True}
5040,878642015,236443603,{'2018.05.20': True}
5041,330546053,105367399,{'2018.05.09': True}
5042,300804736,274989805,{'2018.05.17': True}
5043,170758481,127047892,{'2018.05.30': True}
5044,198172639,320903739,{'2018.05.15': True}
5045,755188029,298537292,{'2018.05.09': True}
5046,455110108,918860308,{'2018.05.08': True}
5047,412463737,333845180,{'2018.05.01': True}
5048,783385197,915299432,{'2018.05.26': True}
5049,374146195,879994615,{'2018.05.27': True}
5050,247465439,138348596,{'2018.05.10': True}
5051,880138172,254960250,{'2018.05.13': True}
5052,762683270,314762385,{'2018.05.01': True}
5053,342047634,15746974,{'2018.05.21': True}
5054,308041033,454715128,{'2018.05.20': True}
5055,201203999,149522762,{'2018.05.15': True}
5056,931667750,827841372,{'2018.05.28': True}
5057,594766560,974715176,{'2018.05.21': True}
5058,141529642,234097547,{'2018.05.02': True}
5059,793955553,103930765,{'2018.05.19': True}
5060,594766612,434387235,{'2018.05.24': True}
5061,247887608,900003228,{'2018.05.08': True}
5062,622724647,230109531,{'2018.05.01': True}
5063,888077368,308041723,{'2018.05.16': True}
5064,434723411,993185597,{'2018.05.13': True}
5065,411064560,755188029,{'2018.05.26': True}
5066,935930917,338640397,{'2018.05.15': True}
5067,272426227,98857070,{'2018.05.19': True}
