,from_user_id,to_user_id,formation
2836,256178973,713415366,{'2018.05.10': True}
2837,627173540,318339274,{'2018.05.11': True}
2838,972142981,258833444,{'2018.05.09': True}
2839,169197041,215142054,{'2018.05.19': True}
2840,817786442,166347556,{'2018.05.11': True}
2841,709465725,734074579,"{'2018.05.14': False, '2018.05.08': True}"
2842,138075577,291591992,{'2018.05.23': True}
2843,878399183,130548569,{'2018.05.08': True}
2844,310389796,726902779,{'2018.05.22': True}
2845,287251843,291146299,{'2018.05.24': True}
2846,110804295,170786149,{'2018.05.14': True}
2847,293976465,139200566,{'2018.05.05': True}
2848,286270314,395883401,{'2018.05.21': True}
2849,116871367,827841372,{'2018.05.02': True}
2850,141308484,189703476,{'2018.05.07': True}
2851,198172639,294890357,{'2018.05.16': True}
2852,762975238,89195407,{'2018.05.13': True}
2853,293227157,287584045,{'2018.05.03': True}
2854,243099712,777564502,{'2018.05.09': True}
2855,837482173,895381707,{'2018.05.25': True}
2856,936761307,152813249,{'2018.05.05': True}
2857,831765693,218628820,{'2018.05.17': True}
2858,982160659,309387281,{'2018.05.20': True}
2859,367968322,141622845,{'2018.05.27': True}
2860,106390036,514220222,{'2018.05.08': True}
2861,167286104,133878521,{'2018.05.12': True}
2862,166909100,134005661,{'2018.05.27': True}
2863,816753060,314344118,{'2018.05.26': True}
2864,833210940,378536512,{'2018.05.24': True}
2865,239330380,328899293,{'2018.05.10': True}
2866,336829104,222408208,{'2018.05.21': True}
2867,263102513,900469680,{'2018.05.06': True}
2868,272466423,338640397,{'2018.05.22': True}
2869,272016074,900429443,{'2018.05.27': True}
2870,51723397,239427912,{'2018.05.26': True}
2871,485735472,218922545,{'2018.05.11': True}
2872,921723771,297300944,{'2018.05.22': True}
2873,929796263,527765077,{'2018.05.10': True}
2874,868134272,327649487,{'2018.05.03': True}
2875,336939514,894660275,{'2018.05.21': True}
2876,367288942,51421753,{'2018.05.17': True}
2877,332799977,605747177,{'2018.05.04': True}
2878,155576359,220145170,{'2018.05.04': True}
2879,724602042,704764994,{'2018.05.01': True}
2880,247465439,428230796,{'2018.05.14': True}
2881,250912657,821834261,{'2018.05.15': True}
2882,279570121,847519216,{'2018.05.10': True}
2883,109881388,933341348,{'2018.05.06': True}
2884,83846816,972142981,{'2018.05.10': True}
2885,92367481,247001652,{'2018.05.03': True}
2886,306788780,576473680,{'2018.05.24': True}
2887,254863982,152046676,{'2018.05.06': True}
2888,939433993,322696218,{'2018.05.06': True}
2889,704764994,413849104,{'2018.05.19': True}
2890,81516526,227126506,{'2018.05.20': True}
2891,244600920,750860625,{'2018.05.17': True}
2892,754963839,216374323,{'2018.05.19': True}
2893,218095010,863569502,{'2018.05.04': True}
2894,214948222,885133463,{'2018.05.13': True}
2895,944199207,322477415,{'2018.05.14': True}
2896,334730050,103046410,{'2018.05.14': True}
2897,194196967,465947189,{'2018.05.06': True}
2898,920600836,353550005,{'2018.05.28': True}
2899,236574559,163049334,{'2018.05.18': True}
2900,108363526,343676097,{'2018.05.21': True}
2901,229523404,383903153,{'2018.05.05': True}
2902,376693951,933298551,{'2018.05.06': True}
2903,133080290,244600920,{'2018.05.29': True}
2904,306990461,861384775,{'2018.05.27': True}
2905,47148388,492408930,{'2018.05.15': True}
2906,426061762,181276229,{'2018.05.09': True}
2907,135738084,83846816,{'2018.05.09': True}
2908,350835385,251200312,{'2018.05.23': True}
2909,475116738,753173821,{'2018.05.04': True}
2910,434723411,880138172,{'2018.05.26': True}
2911,396480979,102739015,{'2018.05.08': True}
2912,153019444,156679956,{'2018.05.15': True}
2913,374146195,226462683,{'2018.05.05': True}
2914,329287649,288205060,{'2018.05.08': True}
2915,79819842,242019562,{'2018.05.26': True}
2916,296186755,533536556,{'2018.05.08': True}
2917,315370406,153019444,{'2018.05.11': True}
2918,488335702,132943469,{'2018.05.25': True}
2919,868134272,195129988,{'2018.05.09': True}
2920,177407142,762698043,{'2018.05.30': True}
2921,812990018,156332496,{'2018.05.21': True}
2922,71736722,148798858,{'2018.05.29': True}
2923,723926465,152813249,{'2018.05.24': True}
2924,269906264,756596649,{'2018.05.18': True}
2925,49669079,589516467,{'2018.05.12': True}
2926,539474777,938645392,{'2018.05.22': True}
2927,378536512,294837568,{'2018.05.03': True}
2928,851424847,284399096,{'2018.05.20': True}
2929,979769992,295397762,{'2018.05.29': True}
2930,181272713,253259284,{'2018.05.06': True}
2931,154540800,127047892,{'2018.05.18': True}
2932,804034835,399478640,{'2018.05.01': True}
2933,465062899,203121479,{'2018.05.02': True}
2934,283216865,319575522,{'2018.05.28': True}
2935,762683270,242019562,{'2018.05.20': True}
2936,283868273,742893192,{'2018.05.24': True}
2937,192239568,848876610,{'2018.05.06': True}
2938,595297280,364870310,{'2018.05.03': True}
2939,944322026,936761307,{'2018.05.05': True}
2940,935448699,819584619,{'2018.05.06': True}
2941,221274342,259018070,{'2018.05.13': True}
2942,829767786,933298551,{'2018.05.08': True}
2943,291611186,628849961,{'2018.05.26': True}
2944,226593537,110320190,{'2018.05.05': True}
2945,194107711,232872415,{'2018.05.26': True}
2946,218095010,863473065,{'2018.05.17': True}
2947,188101479,374146195,{'2018.05.23': True}
2948,136382283,239427912,{'2018.05.09': True}
2949,944285684,247465439,{'2018.05.08': True}
2950,800981689,144907443,"{'2018.05.02': True, '2018.05.13': False}"
2951,710800174,99515495,{'2018.05.15': True}
2952,131150936,895992314,{'2018.05.17': True}
2953,817011629,162135761,{'2018.05.24': True}
2954,715580484,390907287,{'2018.05.16': True}
2955,240863744,336829104,{'2018.05.05': True}
2956,722873773,700707449,{'2018.05.04': True}
2957,362391378,333501343,{'2018.05.17': True}
2958,86594374,253777838,{'2018.05.11': True}
2959,101483235,935448699,{'2018.05.15': True}
2960,322921439,620865724,{'2018.05.13': True}
2961,128945774,339384203,{'2018.05.29': True}
2962,817786442,755481894,{'2018.05.23': True}
2963,482905766,742893192,{'2018.05.15': True}
2964,141108970,159965297,{'2018.05.29': True}
2965,890577504,156506029,{'2018.05.05': True}
2966,153885394,140058875,{'2018.05.10': True}
2967,923681478,356478549,{'2018.05.02': True}
2968,842824096,162135761,{'2018.05.13': True}
2969,166886925,306589073,{'2018.05.18': True}
2970,878638669,940972316,{'2018.05.12': True}
2971,233548506,329306654,{'2018.05.09': True}
2972,334697739,526458676,{'2018.05.22': True}
2973,909735272,106086098,{'2018.05.18': True}
2974,786963288,929069815,{'2018.05.01': True}
2975,253259284,265839474,{'2018.05.27': True}
2976,350533754,363075463,{'2018.05.18': True}
2977,539474777,350907157,{'2018.05.12': True}
2978,818423174,633680339,{'2018.05.16': True}
2979,769755613,825465457,{'2018.05.25': True}
2980,837023808,37036731,{'2018.05.03': True}
2981,492441614,315103018,{'2018.05.21': True}
2982,342151708,149881681,{'2018.05.19': True}
2983,265700526,574630629,{'2018.05.18': True}
2984,373568051,138148815,{'2018.05.28': True}
2985,570173146,861931997,{'2018.05.01': True}
2986,900003228,756544988,{'2018.05.18': True}
2987,355058617,236408076,{'2018.05.23': True}
2988,372916058,495298466,{'2018.05.21': True}
2989,160164627,755378424,{'2018.05.04': True}
2990,141622845,125907735,{'2018.05.07': True}
2991,287251843,430617139,{'2018.05.01': True}
2992,120938100,51723397,{'2018.05.18': True}
2993,344090521,353550005,{'2018.05.06': True}
2994,103123766,54890014,{'2018.05.02': True}
2995,533235143,169021655,{'2018.05.05': True}
2996,416136848,618131962,{'2018.05.16': True}
2997,277578616,380163113,{'2018.05.21': True}
2998,310389796,265117351,{'2018.05.26': True}
2999,233345505,154069721,{'2018.05.30': True}
3000,37036731,777958030,{'2018.05.06': True}
3001,846204973,453696259,{'2018.05.09': True}
3002,426620270,935448699,{'2018.05.30': True}
3003,132943469,938862447,{'2018.05.18': True}
3004,288607062,878399183,{'2018.05.03': True}
3005,19869574,798825557,{'2018.05.02': True}
3006,941000240,999126690,{'2018.05.19': True}
3007,69275239,227806410,{'2018.05.29': True}
3008,851424847,201160937,{'2018.05.11': True}
3009,599159655,845706076,{'2018.05.24': True}
3010,492654914,239980933,{'2018.05.04': True}
3011,408914264,375344042,{'2018.05.13': True}
3012,103678957,174415744,{'2018.05.28': True}
3013,246486342,160188040,{'2018.05.28': True}
3014,345589356,153019444,{'2018.05.01': True}
3015,878642015,342302461,{'2018.05.25': True}
3016,282013711,150052532,{'2018.05.04': True}
3017,276471646,45085620,{'2018.05.05': True}
3018,839025106,360735109,{'2018.05.21': True}
3019,241138344,821834261,{'2018.05.06': True}
3020,999126690,246998721,{'2018.05.12': True}
3021,817786442,248388604,{'2018.05.27': True}
3022,574670382,153772652,{'2018.05.11': True}
3023,297300944,537591456,{'2018.05.20': True}
3024,152533777,330465910,{'2018.05.28': True}
3025,938880195,98857070,{'2018.05.22': True}
3026,273393599,136255136,{'2018.05.26': True}
3027,166347556,843246206,{'2018.05.02': True}
3028,936958522,850130101,{'2018.05.12': True}
3029,298537292,189703476,{'2018.05.29': True}
3030,398652596,51421753,{'2018.05.14': True}
3031,341461693,360065011,{'2018.05.03': True}
3032,205640168,358999317,{'2018.05.07': True}
3033,282013711,236735997,{'2018.05.24': True}
3034,239465474,246973630,{'2018.05.17': True}
3035,37036731,288921011,{'2018.05.10': True}
3036,865363622,288000909,{'2018.05.30': True}
3037,193020479,124959052,{'2018.05.14': True}
3038,195129988,254960250,{'2018.05.22': True}
3039,622724647,972451742,{'2018.05.15': True}
3040,323999505,321387139,{'2018.05.18': True}
3041,936761307,150986500,{'2018.05.07': True}
3042,289528419,143528592,{'2018.05.16': True}
3043,214948222,760829007,{'2018.05.07': True}
3044,966522690,766348868,{'2018.05.28': True}
3045,935430209,514220222,{'2018.05.01': True}
3046,338640397,931921184,{'2018.05.28': True}
3047,855821683,179238549,{'2018.05.13': True}
3048,260874526,371379659,{'2018.05.22': True}
3049,888077368,456886867,{'2018.05.11': True}
3050,334697739,298299769,{'2018.05.27': True}
3051,101367485,113712545,{'2018.05.16': True}
3052,134181274,929069815,{'2018.05.08': True}
3053,379640943,147212192,{'2018.05.17': True}
3054,308041033,181272713,{'2018.05.06': True}
3055,777958030,992330093,{'2018.05.24': True}
3056,410242678,339729774,{'2018.05.12': True}
3057,223508172,339192677,{'2018.05.16': True}
3058,484031646,78947711,{'2018.05.29': True}
3059,933341348,258984683,{'2018.05.23': True}
3060,957219363,163494020,{'2018.05.13': True}
3061,139265919,288921011,{'2018.05.02': True}
3062,952632696,833429630,{'2018.05.14': True}
3063,111450444,167042049,{'2018.05.12': True}
3064,129947806,968544654,{'2018.05.23': True}
3065,714460093,244538452,{'2018.05.22': True}
3066,594065508,331463370,{'2018.05.29': True}
3067,244507273,271062336,{'2018.05.22': True}
3068,463648040,426732692,{'2018.05.05': True}
3069,780137530,306833503,{'2018.05.05': True}
3070,198890476,158050674,{'2018.05.10': True}
3071,156332496,426075771,{'2018.05.11': True}
3072,939057318,272466423,{'2018.05.18': True}
3073,462282747,797767915,{'2018.05.19': True}
3074,287584045,93845096,{'2018.05.06': True}
3075,309416262,358094060,{'2018.05.23': True}
3076,293768252,951772602,{'2018.05.13': True}
3077,223224940,369583895,{'2018.05.02': True}
3078,762975238,121914206,{'2018.05.15': True}
3079,968544654,879994615,{'2018.05.18': True}
3080,841682908,93385894,{'2018.05.09': True}
3081,539055869,941000240,{'2018.05.27': True}
3082,81448875,572892491,{'2018.05.08': True}
3083,116641222,152813027,{'2018.05.25': True}
3084,296186755,480728930,{'2018.05.27': True}
3085,737912659,740721020,{'2018.05.19': True}
3086,799332453,170786149,{'2018.05.05': True}
3087,796800012,125094226,{'2018.05.05': True}
3088,363075463,286693555,{'2018.05.28': True}
3089,322921439,972142981,{'2018.05.25': True}
3090,105865333,321885193,{'2018.05.16': True}
3091,780304124,152046676,{'2018.05.01': True}
3092,786513674,244507273,{'2018.05.07': True}
3093,618201430,340049661,{'2018.05.29': True}
3094,166260766,189850674,{'2018.05.14': True}
3095,71784886,276266430,{'2018.05.30': True}
3096,851424847,215562604,{'2018.05.12': True}
3097,285089150,109881388,{'2018.05.04': True}
3098,255993747,160164627,{'2018.05.09': True}
3099,918852934,109986538,{'2018.05.05': True}
3100,926853986,120802593,{'2018.05.29': True}
3101,464740734,636429203,{'2018.05.06': True}
3102,728267582,571942545,{'2018.05.21': True}
3103,818423174,225582573,{'2018.05.09': True}
3104,445806392,723926465,{'2018.05.11': True}
3105,859786870,376312970,{'2018.05.10': True}
3106,378536512,239496829,{'2018.05.17': True}
3107,449199437,527765077,{'2018.05.26': True}
3108,116276502,283967550,{'2018.05.09': True}
3109,108363526,165480681,{'2018.05.13': True}
3110,227806410,55362929,{'2018.05.11': True}
3111,335134002,426061762,{'2018.05.22': True}
3112,849339692,807149924,{'2018.05.16': True}
3113,152533777,801326174,{'2018.05.18': True}
3114,414278433,293976465,{'2018.05.29': True}
3115,484031646,817787083,{'2018.05.19': True}
3116,312442427,944322026,{'2018.05.11': True}
3117,269014960,942006784,{'2018.05.27': True}
3118,96342812,793955553,{'2018.05.15': True}
3119,273393599,162417303,{'2018.05.03': True}
3120,760829007,218121042,{'2018.05.13': True}
3121,324673815,476201697,{'2018.05.17': True}
3122,867631558,358094060,{'2018.05.25': True}
3123,710078356,327649487,{'2018.05.17': True}
3124,125478509,865363622,{'2018.05.11': True}
3125,445780654,425411580,{'2018.05.17': True}
3126,782227273,229149441,{'2018.05.17': True}
3127,276349436,279753483,{'2018.05.06': True}
3128,218228766,860200590,{'2018.05.16': True}
3129,581066517,410242678,{'2018.05.09': True}
3130,487846071,124103682,{'2018.05.02': True}
3131,352871863,222031589,{'2018.05.14': True}
3132,163958799,70281458,{'2018.05.21': True}
3133,256376310,189881254,{'2018.05.22': True}
3134,248388604,52177613,{'2018.05.26': True}
3135,841682908,115344199,{'2018.05.10': True}
3136,152813249,230850831,{'2018.05.04': True}
3137,890577504,153731843,{'2018.05.19': True}
3138,99528248,228277695,{'2018.05.12': True}
3139,215562604,331103502,{'2018.05.21': True}
3140,812990018,172929991,{'2018.05.02': True}
3141,159584851,244600920,{'2018.05.03': True}
3142,833429630,116874386,{'2018.05.26': True}
3143,738823022,139265919,{'2018.05.12': True}
3144,261922981,380216485,{'2018.05.09': True}
3145,156332496,322921439,{'2018.05.02': True}
3146,106074382,490250488,{'2018.05.10': True}
3147,333528691,966522690,{'2018.05.13': True}
3148,323999505,342358307,{'2018.05.02': True}
3149,936958522,73634379,{'2018.05.09': True}
3150,136255136,267838228,{'2018.05.27': True}
3151,916911351,274989805,{'2018.05.30': True}
3152,236443603,259404430,{'2018.05.18': True}
3153,841817036,169197041,{'2018.05.23': True}
3154,279972071,433953783,{'2018.05.21': True}
3155,864195531,166886925,{'2018.05.15': True}
3156,839050359,734074579,{'2018.05.06': True}
3157,762683270,760601481,{'2018.05.11': True}
3158,623541568,154540800,{'2018.05.07': True}
3159,174415744,548750474,{'2018.05.29': True}
3160,514220222,287149876,{'2018.05.19': True}
3161,108363526,950487481,{'2018.05.10': True}
3162,846642751,85105655,{'2018.05.14': True}
3163,881875440,134531097,{'2018.05.19': True}
3164,610743648,260125859,{'2018.05.01': True}
3165,220339610,332262790,{'2018.05.10': True}
3166,286693555,15746974,{'2018.05.09': True}
3167,283216865,203978009,{'2018.05.18': True}
3168,154563318,453696259,{'2018.05.23': True}
3169,218922545,133080290,{'2018.05.18': True}
3170,339803592,900429443,{'2018.05.17': True}
3171,754963839,134005661,{'2018.05.08': True}
3172,972142981,914048918,{'2018.05.27': True}
3173,140058875,891177368,{'2018.05.15': True}
3174,590333765,452106609,{'2018.05.14': True}
3175,103194791,165638829,{'2018.05.19': True}
3176,363075463,215282778,{'2018.05.26': True}
3177,192444527,485379371,{'2018.05.24': True}
3178,614068021,755481894,{'2018.05.03': True}
3179,252747814,295397762,{'2018.05.16': True}
3180,156679956,783413028,{'2018.05.10': True}
3181,306164644,294541974,{'2018.05.04': True}
3182,203978009,615981012,{'2018.05.17': True}
3183,338591622,306788780,{'2018.05.13': True}
3184,155576359,344339030,{'2018.05.30': True}
3185,256376310,306836638,{'2018.05.07': True}
3186,943662601,715181959,{'2018.05.06': True}
3187,108026159,309245551,{'2018.05.20': True}
3188,362755027,129947806,{'2018.05.02': True}
3189,330465910,974715176,{'2018.05.23': True}
3190,288921011,503254088,{'2018.05.26': True}
3191,798825557,909505524,{'2018.05.16': True}
3192,900028934,146166034,{'2018.05.01': True}
3193,342338301,294499741,{'2018.05.24': True}
3194,849339692,357616346,{'2018.05.27': True}
3195,586809124,365164239,{'2018.05.05': True}
3196,219391877,540087524,{'2018.05.19': True}
3197,971044607,111450444,{'2018.05.22': True}
3198,282983701,147594825,{'2018.05.07': True}
3199,149881681,900429443,{'2018.05.04': True}
3200,159075428,355058617,{'2018.05.20': True}
3201,754247136,829767786,{'2018.05.02': True}
3202,342151708,968544654,{'2018.05.27': True}
3203,287495583,162310009,{'2018.05.05': True}
3204,867510112,956177545,{'2018.05.09': True}
3205,318339274,106374774,{'2018.05.05': True}
3206,367738612,303557467,{'2018.05.04': True}
3207,116871367,767669089,{'2018.05.11': True}
3208,185711683,304686498,{'2018.05.15': True}
3209,125907735,477970480,{'2018.05.15': True}
3210,329306654,581066517,{'2018.05.18': True}
3211,536242671,194228463,{'2018.05.30': True}
3212,278856224,177407142,{'2018.05.22': True}
3213,380163113,720629749,{'2018.05.05': True}
3214,342047634,386018373,{'2018.05.03': True}
3215,203978009,220762707,{'2018.05.04': True}
3216,465947189,484031646,{'2018.05.20': True}
3217,859786870,388384708,{'2018.05.01': True}
3218,223486124,878642015,{'2018.05.08': True}
3219,242019562,185711683,{'2018.05.30': True}
3220,799332453,462209339,{'2018.05.17': True}
3221,618201430,929796263,{'2018.05.17': True}
3222,727222814,801368455,"{'2018.05.04': True, '2018.05.19': False}"
3223,221475867,437858563,{'2018.05.14': True}
3224,894660275,283141566,{'2018.05.28': True}
3225,715252212,881875440,{'2018.05.12': True}
3226,746201372,723926465,{'2018.05.30': True}
3227,279972071,765369582,{'2018.05.07': True}
3228,198172639,325741469,{'2018.05.01': True}
3229,796800012,103194791,{'2018.05.23': True}
3230,37036731,755388661,{'2018.05.15': True}
3231,904465758,874031650,{'2018.05.30': True}
3232,636429203,37036731,{'2018.05.06': True}
3233,276268431,227292161,{'2018.05.01': True}
3234,310389796,320244557,{'2018.05.18': True}
3235,239330380,116874386,{'2018.05.16': True}
3236,355155899,227806410,{'2018.05.22': True}
3237,306672777,728267582,{'2018.05.23': True}
3238,339702866,940972316,{'2018.05.05': True}
3239,116641222,97239341,{'2018.05.10': True}
3240,900469680,426620270,{'2018.05.13': True}
3241,193069587,209749537,{'2018.05.12': True}
3242,234536504,143958858,{'2018.05.11': True}
3243,972451742,166886925,{'2018.05.07': True}
3244,433953783,746201372,{'2018.05.29': True}
3245,187485055,400579145,{'2018.05.10': True}
3246,590247020,218862394,{'2018.05.09': True}
3247,220562753,261012123,{'2018.05.20': True}
3248,45125220,156679956,{'2018.05.24': True}
3249,595297280,633302673,{'2018.05.05': True}
3250,903639980,201203999,{'2018.05.10': True}
3251,147502776,839050359,{'2018.05.03': True}
3252,767807974,429101069,{'2018.05.29': True}
3253,817786442,276404579,{'2018.05.27': True}
3254,488335702,149881681,{'2018.05.18': True}
3255,877587040,841682908,{'2018.05.11': True}
3256,69275239,265700526,{'2018.05.07': True}
3257,147212192,215282778,{'2018.05.11': True}
3258,299674096,201203999,{'2018.05.08': True}
3259,414107608,294858716,{'2018.05.05': True}
3260,239472818,822909215,{'2018.05.16': True}
3261,938550026,713415366,{'2018.05.03': True}
3262,185169192,495928885,{'2018.05.02': True}
3263,405692297,319629696,{'2018.05.09': True}
3264,336939514,578175970,{'2018.05.07': True}
3265,754931736,194167361,{'2018.05.22': True}
3266,101923387,148798858,{'2018.05.17': True}
3267,66713738,784706286,{'2018.05.15': True}
3268,887182146,745389817,{'2018.05.22': True}
3269,174641976,298537292,{'2018.05.24': True}
3270,159720158,718725939,{'2018.05.10': True}
3271,294182546,453900488,{'2018.05.30': True}
3272,536242671,941056302,{'2018.05.15': True}
3273,315476090,492408930,{'2018.05.14': True}
3274,155767082,94812515,{'2018.05.22': True}
3275,477797229,148072166,{'2018.05.10': True}
3276,306293307,357616346,{'2018.05.21': True}
3277,420697026,170217638,{'2018.05.12': True}
3278,489594259,242561084,{'2018.05.11': True}
3279,890577504,780137530,{'2018.05.29': True}
3280,194196967,170793146,{'2018.05.17': True}
3281,610743648,400579145,{'2018.05.23': True}
3282,903667029,259018070,{'2018.05.07': True}
3283,400393919,807697646,{'2018.05.14': True}
3284,223486124,291729868,{'2018.05.09': True}
3285,895516783,274153857,{'2018.05.17': True}
3286,226322675,371206338,{'2018.05.19': True}
3287,238957340,76640116,{'2018.05.25': True}
3288,121806922,233263828,{'2018.05.04': True}
3289,878642015,79819842,{'2018.05.13': True}
3290,79819842,124103682,{'2018.05.20': True}
3291,293768252,97239341,{'2018.05.30': True}
3292,315476090,413849104,{'2018.05.15': True}
3293,162017398,505464968,{'2018.05.25': True}
3294,784689086,147572001,{'2018.05.30': True}
3295,121806922,331181614,{'2018.05.20': True}
3296,341461693,754963839,{'2018.05.25': True}
3297,306589073,177407142,{'2018.05.16': True}
3298,203065438,167089445,{'2018.05.08': True}
3299,378589207,470615153,{'2018.05.28': True}
3300,295397762,187936863,{'2018.05.25': True}
3301,477621290,552748176,{'2018.05.14': True}
3302,162135761,944226110,{'2018.05.05': True}
3303,223989726,811542728,{'2018.05.13': True}
3304,144907443,630367566,{'2018.05.09': True}
3305,817011629,248388604,{'2018.05.23': True}
3306,180698952,142012733,{'2018.05.06': True}
3307,285101999,894660275,{'2018.05.05': True}
3308,250912657,780304124,{'2018.05.29': True}
3309,990370738,234097547,{'2018.05.03': True}
3310,404286732,777564502,{'2018.05.12': True}
3311,938645392,140011527,{'2018.05.02': True}
3312,762698043,236735997,{'2018.05.09': True}
3313,860200590,303712444,{'2018.05.10': True}
3314,69275239,620865724,{'2018.05.24': True}
3315,321252352,313467951,{'2018.05.27': True}
3316,159579536,267200305,{'2018.05.29': True}
3317,720629749,767669089,{'2018.05.08': True}
3318,761998391,18971997,{'2018.05.22': True}
3319,280162312,755388661,{'2018.05.18': True}
3320,125277111,788072425,{'2018.05.26': True}
3321,225092505,220339610,{'2018.05.13': True}
3322,81094202,447440907,{'2018.05.25': True}
3323,127047892,153885394,{'2018.05.18': True}
3324,780304124,841817036,{'2018.05.14': True}
3325,941947974,263419536,{'2018.05.23': True}
3326,761450988,152813027,{'2018.05.16': True}
3327,827075093,146041491,{'2018.05.07': True}
3328,546145630,317270977,{'2018.05.19': True}
3329,941056302,265528914,{'2018.05.18': True}
3330,749986048,497539183,{'2018.05.19': True}
3331,318339274,155767082,{'2018.05.28': True}
3332,726902779,913846233,{'2018.05.03': True}
3333,891985982,297446579,{'2018.05.06': True}
3334,358729135,141108970,{'2018.05.13': True}
3335,815693206,951199315,{'2018.05.28': True}
3336,215562604,55900863,{'2018.05.19': True}
3337,202625973,368390845,{'2018.05.21': True}
3338,152047476,39937481,{'2018.05.11': True}
3339,760210891,103123766,{'2018.05.27': True}
3340,920744341,576473680,{'2018.05.01': True}
3341,156591865,386276047,{'2018.05.17': True}
3342,932906380,147941917,{'2018.05.08': True}
3343,322601600,476201697,{'2018.05.29': True}
3344,495928885,572370285,{'2018.05.09': True}
3345,894491384,287084927,{'2018.05.09': True}
3346,229523404,124708008,{'2018.05.14': True}
3347,323414232,223067017,{'2018.05.02': True}
3348,929796263,968544654,{'2018.05.10': True}
3349,311496438,215233698,{'2018.05.12': True}
3350,357042122,891177368,{'2018.05.09': True}
3351,755388661,240619794,{'2018.05.30': True}
3352,627173540,140428015,{'2018.05.23': True}
3353,254863982,329306654,{'2018.05.24': True}
3354,323385174,788146159,{'2018.05.12': True}
3355,261012123,465062899,{'2018.05.15': True}
3356,138075577,228337100,{'2018.05.17': True}
3357,105140362,362391378,{'2018.05.02': True}
3358,817787083,125277111,{'2018.05.22': True}
3359,963389308,963898159,{'2018.05.27': True}
3360,728267582,198172639,{'2018.05.28': True}
3361,265117351,296160287,"{'2018.05.04': True, '2018.05.21': False}"
3362,333999999,147170681,"{'2018.05.06': False, '2018.05.05': True}"
3363,253902677,145723363,{'2018.05.19': True}
3364,274372985,786963288,{'2018.05.26': True}
3365,753173821,900028934,{'2018.05.30': True}
3366,812283761,63703013,{'2018.05.20': True}
3367,153885394,113954902,{'2018.05.11': True}
3368,357427301,817786442,{'2018.05.27': True}
3369,157041399,572892491,{'2018.05.07': True}
3370,847741204,218862394,{'2018.05.24': True}
3371,448956624,408914264,{'2018.05.24': True}
3372,147941917,943662601,{'2018.05.01': True}
3373,163502969,108104024,{'2018.05.01': True}
3374,353008893,720629749,{'2018.05.20': True}
3375,163049334,386018373,{'2018.05.23': True}
3376,287584045,267200305,{'2018.05.01': True}
3377,55220437,829767786,{'2018.05.25': True}
3378,312017848,498084086,{'2018.05.27': True}
3379,209491402,278856224,{'2018.05.23': True}
3380,215282778,722364482,{'2018.05.07': True}
3381,229149441,612625044,{'2018.05.05': True}
3382,793607090,477621290,{'2018.05.13': True}
3383,271765563,428560048,{'2018.05.07': True}
3384,962844904,952632696,{'2018.05.14': True}
3385,593036873,445780654,{'2018.05.05': True}
3386,484031646,812990018,{'2018.05.09': True}
3387,125277111,171867810,{'2018.05.07': True}
3388,816753060,132943469,{'2018.05.10': True}
3389,311550362,742893192,{'2018.05.23': True}
3390,203121479,339192677,{'2018.05.03': True}
3391,918852934,166886925,{'2018.05.10': True}
3392,754931736,972634886,{'2018.05.10': True}
3393,326288590,336829104,{'2018.05.27': True}
3394,863569502,159201273,{'2018.05.04': True}
3395,306990461,355155899,{'2018.05.27': True}
3396,360065011,819181588,{'2018.05.09': True}
3397,842824096,329625372,{'2018.05.05': True}
3398,369583895,141308484,{'2018.05.20': True}
3399,148798858,296186755,{'2018.05.29': True}
3400,279972071,322601600,{'2018.05.02': True}
3401,97633683,256376310,{'2018.05.26': True}
3402,766348868,627607859,{'2018.05.15': True}
3403,276882364,14668733,{'2018.05.07': True}
3404,294196584,278856224,{'2018.05.25': True}
3405,888109167,136382283,{'2018.05.08': True}
3406,171867810,166886925,{'2018.05.26': True}
3407,325741469,112285223,{'2018.05.14': True}
3408,152813027,276349436,{'2018.05.11': True}
3409,294890357,343282757,{'2018.05.03': True}
3410,456886867,49669079,{'2018.05.25': True}
3411,590333765,71784886,{'2018.05.04': True}
3412,98857070,189703476,{'2018.05.28': True}
3413,586809124,533536556,{'2018.05.30': True}
3414,246040835,750860625,{'2018.05.15': True}
3415,216169051,350224188,{'2018.05.17': True}
3416,202625973,947934061,{'2018.05.13': True}
3417,914225881,347250524,{'2018.05.28': True}
3418,992330093,572892491,{'2018.05.05': True}
3419,985120873,299384045,{'2018.05.19': True}
3420,367738612,157041399,{'2018.05.21': True}
3421,228277695,241138344,{'2018.05.19': True}
3422,931667750,330412358,{'2018.05.16': True}
3423,613357064,723926465,{'2018.05.22': True}
3424,258984683,841817036,{'2018.05.26': True}
3425,966986017,797213691,{'2018.05.10': True}
3426,475116738,371379659,{'2018.05.02': True}
3427,282013711,944322026,{'2018.05.10': True}
3428,320244557,96313649,{'2018.05.15': True}
3429,363075463,329306654,{'2018.05.11': True}
3430,242019562,738823022,{'2018.05.08': True}
3431,379052096,112014757,{'2018.05.12': True}
3432,326288590,924167054,{'2018.05.22': True}
3433,276471646,160164627,{'2018.05.24': True}
3434,430605010,163286867,{'2018.05.03': True}
3435,254960250,310389796,{'2018.05.18': True}
3436,864195531,576473680,{'2018.05.30': True}
3437,614524241,371379659,{'2018.05.25': True}
3438,263419536,760601481,{'2018.05.01': True}
3439,408914264,462282747,{'2018.05.23': True}
3440,103678957,618131962,{'2018.05.19': True}
