id,from_user_id,to_user_id,formation
2100,386419724,2529427087,{'2018.05.08': True}
2101,386419724,3064906390,{'2018.05.08': True}
2102,386419724,4091594428,{'2018.05.08': True}
2103,386419724,736829699918340096,{'2018.05.08': True}
2104,386419724,795546530845442048,{'2018.05.08': True}
2105,387801894,106086098,{'2018.05.08': True}
2106,387801894,113954902,{'2018.05.24': True}
2107,387801894,2529427087,{'2018.05.08': True}
2108,388384708,106086098,{'2018.05.08': True}
2109,388837812,618131962,{'2018.05.24': True}
2110,388837812,1400588754,{'2018.05.24': True}
2111,388837812,1537318436,{'2018.05.24': True}
2112,389652275,1222491402,{'2018.05.08': True}
2113,390777621,377901136,{'2018.05.24': True}
2114,395866756,2612870692,{'2018.05.24': True}
2115,395883401,106086098,{'2018.05.08': True}
2116,395883401,564388225,{'2018.05.08': True}
2117,395971942,995806488,{'2018.05.24': True}
2118,396480979,106086098,{'2018.05.08': True}
2119,396480979,443551180,{'2018.05.08': True}
2120,396480979,450639507,{'2018.05.08': True}
2121,396480979,630367566,{'2018.05.24': True}
2122,396662786,106086098,{'2018.05.08': True}
2123,396662786,995806488,{'2018.05.24': True}
2124,397429102,995806488,{'2018.05.24': True}
2125,397827776,618131962,{'2018.05.24': True}
2126,398540741,106086098,{'2018.05.08': True}
2127,398652596,106086098,{'2018.05.08': True}
2128,400393919,106086098,{'2018.05.08': True}
2129,400393919,737056442,{'2018.05.08': True}
2130,400393919,1110823566,{'2018.05.08': True}
2131,400393919,1222491402,{'2018.05.08': True}
2132,400393919,1666891914,{'2018.05.08': True}
2133,400393919,3064906390,{'2018.05.08': True}
2134,400579145,106086098,{'2018.05.08': True}
2135,400579145,162310009,{'2018.05.24': True}
2136,400579145,564388225,{'2018.05.08': True}
2137,400579145,737056442,{'2018.05.08': True}
2138,400579145,1110823566,{'2018.05.08': True}
2139,400579145,1666891914,{'2018.05.08': True}
2140,400579145,2940722500,{'2018.05.08': True}
2141,400579145,3064906390,{'2018.05.08': True}
2142,400579145,4415560576,{'2018.05.08': True}
2143,401477209,2360133031,{'2018.05.08': True}
2144,401477209,2612870692,{'2018.05.24': True}
2145,401477209,3421922319,{'2018.05.24': True}
2146,403994496,377901136,{'2018.05.24': True}
2147,404173433,162310009,{'2018.05.24': True}
2148,404286732,106086098,{'2018.05.08': True}
2149,404742990,106086098,{'2018.05.08': True}
2150,405692297,106086098,{'2018.05.08': True}
2151,405717491,106086098,{'2018.05.08': True}
2152,405717491,564388225,{'2018.05.08': True}
2153,405717491,737056442,{'2018.05.08': True}
2154,405717491,3064906390,{'2018.05.08': True}
2155,409159269,1400588754,{'2018.05.24': True}
2156,409554221,32660008,{'2018.05.24': True}
2157,410078458,106086098,{'2018.05.08': True}
2158,410078458,1979040049,{'2018.05.08': True}
2159,410242678,106086098,{'2018.05.08': True}
2160,411064560,32660008,{'2018.05.24': True}
2161,411064560,47148388,{'2018.05.24': True}
2162,411064560,106086098,{'2018.05.08': True}
2163,411064560,174415744,{'2018.05.08': True}
2164,411064560,443551180,{'2018.05.08': True}
2165,411064560,618131962,{'2018.05.24': True}
2166,411064560,630367566,{'2018.05.24': True}
2167,411064560,1110823566,{'2018.05.08': True}
2168,411064560,1400588754,{'2018.05.24': True}
2169,411064560,1536995378,{'2018.05.08': True}
2170,411064560,1537318436,{'2018.05.24': True}
2171,411064560,1666891914,{'2018.05.08': True}
2172,411064560,2360133031,{'2018.05.08': True}
2173,411064560,2545544532,{'2018.05.08': True}
2174,411064560,2612870692,{'2018.05.24': True}
2175,411064560,2734040880,{'2018.05.08': True}
2176,411064560,3064906390,{'2018.05.08': True}
2177,411064560,3892757176,{'2018.05.08': True}
2178,411064560,4091594428,{'2018.05.08': True}
2179,411064560,4117422969,{'2018.05.08': True}
2180,411064560,846945019311390720,{'2018.05.08': True}
2181,411064560,847741204204634112,{'2018.05.08': True}
2182,411064560,870255908642856960,{'2018.05.08': True}
2183,413849104,106086098,{'2018.05.08': True}
2184,413849104,630367566,{'2018.05.24': True}
2185,413849104,1536995378,{'2018.05.08': True}
2186,413849104,1537318436,{'2018.05.24': True}
2187,413849104,2612870692,{'2018.05.24': True}
2188,414107608,106086098,{'2018.05.08': True}
2189,414107608,174415744,{'2018.05.08': True}
2190,414107608,443551180,{'2018.05.08': True}
2191,414107608,1110823566,{'2018.05.08': True}
2192,414107608,1666891914,{'2018.05.08': True}
2193,414107608,2940722500,{'2018.05.08': True}
2194,414107608,3892757176,{'2018.05.08': True}
2195,414278433,106086098,{'2018.05.08': True}
2196,416136848,106086098,{'2018.05.08': True}
2197,416178898,162310009,{'2018.05.24': True}
2198,419092391,162310009,{'2018.05.24': True}
2199,419545826,995806488,{'2018.05.24': True}
2200,420218664,2612870692,{'2018.05.24': True}
2201,420697026,106086098,{'2018.05.08': True}
2202,420697026,1536995378,{'2018.05.08': True}
2203,420697026,1537318436,{'2018.05.24': True}
2204,420697026,2612870692,{'2018.05.24': True}
2205,420697026,3892757176,{'2018.05.08': True}
2206,422423791,106086098,{'2018.05.08': True}
2207,422637683,1536995378,{'2018.05.08': True}
2208,425096207,106086098,{'2018.05.08': True}
2209,425096207,443551180,{'2018.05.08': True}
2210,425096207,564388225,{'2018.05.08': True}
2211,425096207,2940722500,{'2018.05.08': True}
2212,425096207,4415560576,{'2018.05.08': True}
2213,425096207,4576344862,{'2018.05.08': True}
2214,425411580,106086098,{'2018.05.08': True}
2215,425411580,995806488,{'2018.05.24': True}
2216,425411580,1400588754,{'2018.05.24': True}
2217,425432346,106086098,{'2018.05.08': True}
2218,425432346,334139315,{'2018.05.24': True}
2219,425432346,450639507,{'2018.05.08': True}
2220,425432346,1222491402,{'2018.05.08': True}
2221,425432346,3064906390,{'2018.05.08': True}
2222,425432346,3421922319,{'2018.05.24': True}
2223,425432346,4091594428,{'2018.05.08': True}
2224,426061762,106086098,{'2018.05.08': True}
2225,426075771,106086098,{'2018.05.08': True}
2226,427438482,106086098,{'2018.05.08': True}
2227,427576690,995806488,{'2018.05.24': True}
2228,428560048,106086098,{'2018.05.08': True}
2229,428560048,334139315,{'2018.05.24': True}
2230,428560048,377901136,{'2018.05.24': True}
2231,428560048,450639507,{'2018.05.08': True}
2232,429058957,106086098,{'2018.05.08': True}
2233,429058957,443551180,{'2018.05.08': True}
2234,429058957,458521438,{'2018.05.08': True}
2235,429058957,737056442,{'2018.05.08': True}
2236,429058957,1222491402,{'2018.05.08': True}
2237,429058957,1666891914,{'2018.05.08': True}
2238,429058957,2360133031,{'2018.05.08': True}
2239,429058957,2847233849,{'2018.05.08': True}
2240,429058957,3064906390,{'2018.05.08': True}
2241,429101069,106086098,{'2018.05.08': True}
2242,429101069,995806488,{'2018.05.24': True}
2243,429101069,1110823566,{'2018.05.08': True}
2244,429101069,3064906390,{'2018.05.08': True}
2245,430605010,106086098,{'2018.05.08': True}
2246,430605010,113954902,{'2018.05.24': True}
2247,431102126,106086098,{'2018.05.08': True}
2248,431102126,298020453,{'2018.05.24': True}
2249,431102126,450639507,{'2018.05.08': True}
2250,431102126,618131962,{'2018.05.24': True}
2251,431102126,737056442,{'2018.05.08': True}
2252,431102126,1222491402,{'2018.05.08': True}
2253,431102126,1537318436,{'2018.05.24': True}
2254,431102126,1666891914,{'2018.05.08': True}
2255,431102126,3064906390,{'2018.05.08': True}
2256,431649345,106086098,{'2018.05.08': True}
2257,431649345,174415744,{'2018.05.08': True}
2258,431649345,443009716,{'2018.05.08': True}
2259,431649345,443551180,{'2018.05.08': True}
2260,431649345,609301446,{'2018.05.08': True}
2261,431649345,737056442,{'2018.05.08': True}
2262,431649345,1110823566,{'2018.05.08': True}
2263,431649345,2847233849,{'2018.05.08': True}
2264,431649345,3064906390,{'2018.05.08': True}
2265,433322981,737056442,{'2018.05.08': True}
2266,433768507,106086098,{'2018.05.08': True}
2267,433768507,1536995378,{'2018.05.08': True}
2268,434269864,106086098,{'2018.05.08': True}
2269,434269864,618131962,{'2018.05.24': True}
2270,434269864,630367566,{'2018.05.24': True}
2271,434269864,1400588754,{'2018.05.24': True}
2272,434269864,1537318436,{'2018.05.24': True}
2273,434269864,2612870692,{'2018.05.24': True}
2274,434269864,2734040880,{'2018.05.08': True}
2275,434269864,846945019311390720,{'2018.05.08': True}
2276,434269864,870255908642856960,{'2018.05.08': True}
2277,434723411,609301446,{'2018.05.08': True}
2278,436045690,106086098,{'2018.05.08': True}
2279,436226006,106086098,{'2018.05.08': True}
2280,437765733,139032492,{'2018.05.24': True}
2281,437858563,47148388,{'2018.05.24': True}
2282,437858563,106086098,{'2018.05.08': True}
2283,437858563,174415744,{'2018.05.08': True}
2284,437858563,443551180,{'2018.05.08': True}
2285,437858563,450639507,{'2018.05.08': True}
2286,437858563,618131962,{'2018.05.24': True}
2287,437858563,1400588754,{'2018.05.24': True}
2288,437858563,1537318436,{'2018.05.24': True}
2289,437858563,2545544532,{'2018.05.08': True}
2290,437858563,2734040880,{'2018.05.08': True}
2291,437858563,3064906390,{'2018.05.08': True}
2292,437858563,3892757176,{'2018.05.08': True}
2293,437858563,4091594428,{'2018.05.08': True}
2294,437858563,846945019311390720,{'2018.05.24': True}
2295,438540004,995806488,{'2018.05.24': True}
2296,438546587,609301446,{'2018.05.08': True}
2297,438546587,1222491402,{'2018.05.08': True}
2298,439156133,995806488,{'2018.05.24': True}
2299,439203857,618131962,{'2018.05.24': True}
2300,441584584,106086098,{'2018.05.08': True}
2301,442653736,995806488,{'2018.05.24': True}
2302,442712505,106086098,{'2018.05.08': True}
2303,442712505,630367566,{'2018.05.24': True}
2304,442712505,3064906390,{'2018.05.08': True}
2305,443009716,100875543,{'2018.05.08': True}
2306,443009716,106086098,{'2018.05.08': True}
2307,443009716,146954686,{'2018.05.08': True}
2308,443009716,168113833,{'2018.05.08': True}
2309,443009716,194228463,{'2018.05.08': True}
2310,443009716,243820223,{'2018.05.08': True}
2311,443009716,246973630,{'2018.05.08': True}
2312,443009716,253616057,{'2018.05.08': True}
2313,443009716,342114048,{'2018.05.08': True}
2314,443009716,431649345,{'2018.05.08': True}
2315,443009716,494161044,{'2018.05.08': True}
2316,443009716,605281730,{'2018.05.08': True}
2317,443551180,67318883,{'2018.05.08': True}
2318,443551180,106086098,{'2018.05.08': True}
2319,443551180,253616057,{'2018.05.08': True}
2320,443551180,293976465,{'2018.05.08': True}
2321,443551180,533536556,{'2018.05.08': True}
2322,443551180,630367566,{'2018.05.08': True}
2323,443551180,1110823566,{'2018.05.08': True}
2324,443551180,1222491402,{'2018.05.08': True}
2325,443551180,1524419966,{'2018.05.08': True}
2326,443551180,1599743678,{'2018.05.08': True}
2327,443551180,2529427087,{'2018.05.08': True}
2328,443551180,2940722500,{'2018.05.08': True}
2329,443551180,3892757176,{'2018.05.08': True}
2330,443551180,4124637371,{'2018.05.08': True}
2331,443551180,736829699918340096,{'2018.05.08': True}
2332,443551180,795546530845442048,{'2018.05.08': True}
2333,443551180,796309949768957952,{'2018.05.08': True}
2334,444987253,106086098,{'2018.05.08': True}
2335,444987253,618131962,{'2018.05.24': True}
2336,444987253,2612870692,{'2018.05.24': True}
2337,445230950,630367566,{'2018.05.24': True}
2338,445780654,106086098,{'2018.05.08': True}
2339,445806392,106086098,{'2018.05.08': True}
2340,446303177,995806488,{'2018.05.24': True}
2341,447440907,32660008,{'2018.05.24': True}
2342,447440907,106086098,{'2018.05.08': True}
2343,447440907,1222491402,{'2018.05.08': True}
2344,447440907,2940722500,{'2018.05.08': True}
2345,448053871,106086098,{'2018.05.08': True}
2346,448306370,2529427087,{'2018.05.08': True}
2347,449199437,106086098,{'2018.05.08': True}
2348,449199437,609301446,{'2018.05.08': True}
2349,449199437,3064906390,{'2018.05.08': True}
2350,449856858,995806488,{'2018.05.24': True}
2351,450064320,995806488,{'2018.05.24': True}
2352,450639507,11723602,{'2018.05.08': True}
2353,450639507,37036731,{'2018.05.08': True}
2354,450639507,55220437,{'2018.05.08': True}
2355,450639507,67318883,{'2018.05.08': True}
2356,450639507,71784886,{'2018.05.08': True}
2357,450639507,93613640,{'2018.05.08': True}
2358,450639507,96342812,{'2018.05.08': True}
2359,450639507,98857070,{'2018.05.08': True}
2360,450639507,99515495,{'2018.05.08': True}
2361,450639507,100875543,{'2018.05.08': True}
2362,450639507,103194791,{'2018.05.08': True}
2363,450639507,106086098,{'2018.05.08': True}
2364,450639507,109986538,{'2018.05.08': True}
2365,450639507,111450444,{'2018.05.08': True}
2366,450639507,119926869,{'2018.05.08': True}
2367,450639507,121806922,{'2018.05.08': True}
2368,450639507,133878521,{'2018.05.08': True}
2369,450639507,146874707,{'2018.05.08': True}
2370,450639507,146954686,{'2018.05.08': True}
2371,450639507,149522762,{'2018.05.08': True}
2372,450639507,151050084,{'2018.05.08': True}
2373,450639507,151606317,{'2018.05.08': True}
2374,450639507,155576359,{'2018.05.08': True}
2375,450639507,159967656,{'2018.05.08': True}
2376,450639507,162081482,{'2018.05.08': True}
2377,450639507,164596213,{'2018.05.08': True}
2378,450639507,165159065,{'2018.05.08': True}
2379,450639507,166720591,{'2018.05.08': True}
2380,450639507,168113833,{'2018.05.08': True}
2381,450639507,170012983,{'2018.05.08': True}
2382,450639507,170758481,{'2018.05.08': True}
2383,450639507,174415744,{'2018.05.08': True}
2384,450639507,175334832,{'2018.05.08': True}
2385,450639507,175426030,{'2018.05.08': True}
2386,450639507,178728184,{'2018.05.08': True}
2387,450639507,179238549,{'2018.05.08': True}
2388,450639507,181709561,{'2018.05.08': True}
2389,450639507,189881254,{'2018.05.08': True}
2390,450639507,194475532,{'2018.05.08': True}
2391,450639507,195842934,{'2018.05.08': True}
2392,450639507,203065438,{'2018.05.08': True}
2393,450639507,214511627,{'2018.05.08': True}
2394,450639507,215233698,{'2018.05.08': True}
2395,450639507,215282778,{'2018.05.08': True}
2396,450639507,217867948,{'2018.05.08': True}
2397,450639507,218095010,{'2018.05.08': True}
2398,450639507,219327899,{'2018.05.08': True}
2399,450639507,224727919,{'2018.05.08': True}
2400,450639507,228337100,{'2018.05.08': True}
2401,450639507,231187264,{'2018.05.08': True}
2402,450639507,233548506,{'2018.05.08': True}
2403,450639507,234536504,{'2018.05.08': True}
2404,450639507,236735997,{'2018.05.08': True}
2405,450639507,239496829,{'2018.05.08': True}
2406,450639507,241277446,{'2018.05.08': True}
2407,450639507,243899097,{'2018.05.08': True}
2408,450639507,246973630,{'2018.05.08': True}
2409,450639507,246998721,{'2018.05.08': True}
2410,450639507,250912657,{'2018.05.08': True}
2411,450639507,252265677,{'2018.05.08': True}
2412,450639507,253616057,{'2018.05.08': True}
2413,450639507,254960250,{'2018.05.08': True}
2414,450639507,262342538,{'2018.05.08': True}
2415,450639507,265839474,{'2018.05.08': True}
2416,450639507,267838228,{'2018.05.08': True}
2417,450639507,272016074,{'2018.05.08': True}
2418,450639507,272623984,{'2018.05.08': True}
2419,450639507,273393599,{'2018.05.08': True}
2420,450639507,274153857,{'2018.05.08': True}
2421,450639507,276090463,{'2018.05.08': True}
2422,450639507,286150122,{'2018.05.08': True}
2423,450639507,287251843,{'2018.05.08': True}
2424,450639507,294301041,{'2018.05.08': True}
2425,450639507,294541974,{'2018.05.08': True}
2426,450639507,298020453,{'2018.05.08': True}
2427,450639507,304053651,{'2018.05.08': True}
2428,450639507,306293307,{'2018.05.08': True}
2429,450639507,315899534,{'2018.05.08': True}
2430,450639507,320244557,{'2018.05.08': True}
2431,450639507,321387139,{'2018.05.08': True}
2432,450639507,323999505,{'2018.05.08': True}
2433,450639507,325741469,{'2018.05.08': True}
2434,450639507,329625372,{'2018.05.08': True}
2435,450639507,331103502,{'2018.05.08': True}
2436,450639507,334139315,{'2018.05.08': True}
2437,450639507,334192431,{'2018.05.08': True}
2438,450639507,339702866,{'2018.05.08': True}
2439,450639507,341461693,{'2018.05.08': True}
2440,450639507,342264107,{'2018.05.08': True}
2441,450639507,343676097,{'2018.05.08': True}
2442,450639507,345589356,{'2018.05.08': True}
2443,450639507,347250524,{'2018.05.08': True}
2444,450639507,350907157,{'2018.05.08': True}
2445,450639507,353008893,{'2018.05.08': True}
2446,450639507,353631855,{'2018.05.08': True}
2447,450639507,356180353,{'2018.05.08': True}
2448,450639507,357042122,{'2018.05.08': True}
2449,450639507,358094060,{'2018.05.08': True}
2450,450639507,363307336,{'2018.05.08': True}
2451,450639507,367288942,{'2018.05.08': True}
2452,450639507,367738612,{'2018.05.08': True}
2453,450639507,367968322,{'2018.05.08': True}
2454,450639507,369583895,{'2018.05.08': True}
2455,450639507,369836872,{'2018.05.08': True}
2456,450639507,371206338,{'2018.05.08': True}
2457,450639507,376693951,{'2018.05.08': True}
2458,450639507,376697378,{'2018.05.08': True}
2459,450639507,377901136,{'2018.05.08': True}
2460,450639507,378536512,{'2018.05.08': True}
2461,450639507,385055613,{'2018.05.08': True}
2462,450639507,388384708,{'2018.05.08': True}
2463,450639507,401477209,{'2018.05.08': True}
2464,450639507,403994496,{'2018.05.08': True}
2465,450639507,405717491,{'2018.05.08': True}
2466,450639507,425432346,{'2018.05.08': True}
2467,450639507,428560048,{'2018.05.08': True}
2468,450639507,431102126,{'2018.05.08': True}
2469,450639507,431649345,{'2018.05.08': True}
2470,450639507,433322981,{'2018.05.08': True}
2471,450639507,437858563,{'2018.05.08': True}
2472,450639507,443009716,{'2018.05.08': True}
2473,450639507,443551180,{'2018.05.08': True}
2474,450639507,447440907,{'2018.05.08': True}
2475,450639507,448956624,{'2018.05.08': True}
2476,450639507,449199437,{'2018.05.08': True}
2477,450639507,450157672,{'2018.05.08': True}
2478,450639507,454715128,{'2018.05.08': True}
2479,450639507,458521438,{'2018.05.08': True}
2480,450639507,462282747,{'2018.05.08': True}
2481,450639507,462352198,{'2018.05.08': True}
2482,450639507,465947189,{'2018.05.08': True}
2483,450639507,475116738,{'2018.05.08': True}
2484,450639507,476086009,{'2018.05.08': True}
2485,450639507,476201697,{'2018.05.08': True}
2486,450639507,476704348,{'2018.05.08': True}
2487,450639507,479673085,{'2018.05.08': True}
2488,450639507,485735472,{'2018.05.08': True}
2489,450639507,488335702,{'2018.05.08': True}
2490,450639507,494161044,{'2018.05.08': True}
2491,450639507,495928885,{'2018.05.08': True}
2492,450639507,498084086,{'2018.05.08': True}
2493,450639507,501944828,{'2018.05.08': True}
2494,450639507,504378378,{'2018.05.08': True}
2495,450639507,518787696,{'2018.05.08': True}
2496,450639507,527765077,{'2018.05.08': True}
2497,450639507,532567918,{'2018.05.08': True}
2498,450639507,533536556,{'2018.05.08': True}
2499,450639507,537591456,{'2018.05.08': True}
2500,450639507,539055869,{'2018.05.08': True}
2501,450639507,544378302,{'2018.05.08': True}
2502,450639507,552748176,{'2018.05.08': True}
2503,450639507,564388225,{'2018.05.08': True}
2504,450639507,572370285,{'2018.05.08': True}
2505,450639507,574630629,{'2018.05.08': True}
2506,450639507,576473680,{'2018.05.08': True}
2507,450639507,578175970,{'2018.05.08': True}
2508,450639507,579186200,{'2018.05.08': True}
2509,450639507,586815260,{'2018.05.08': True}
2510,450639507,589399262,{'2018.05.08': True}
2511,450639507,594065508,{'2018.05.08': True}
2512,450639507,604830193,{'2018.05.08': True}
2513,450639507,605281730,{'2018.05.08': True}
2514,450639507,609301446,{'2018.05.08': True}
2515,450639507,609982219,{'2018.05.08': True}
2516,450639507,615981012,{'2018.05.08': True}
2517,450639507,618131962,{'2018.05.08': True}
2518,450639507,620865724,{'2018.05.08': True}
2519,450639507,625463005,{'2018.05.08': True}
2520,450639507,625979067,{'2018.05.08': True}
2521,450639507,627173540,{'2018.05.08': True}
2522,450639507,636429203,{'2018.05.08': True}
2523,450639507,703558487,{'2018.05.08': True}
2524,450639507,704118838,{'2018.05.08': True}
2525,450639507,712307286,{'2018.05.08': True}
2526,450639507,712567496,{'2018.05.08': True}
2527,450639507,720740640,{'2018.05.08': True}
2528,450639507,736366560,{'2018.05.08': True}
2529,450639507,737056442,{'2018.05.08': True}
2530,450639507,741129642,{'2018.05.08': True}
2531,450639507,753045012,{'2018.05.08': True}
2532,450639507,761450988,{'2018.05.08': True}
2533,450639507,791665500,{'2018.05.08': True}
2534,450639507,804561234,{'2018.05.08': True}
2535,450639507,805514119,{'2018.05.08': True}
2536,450639507,806216310,{'2018.05.08': True}
2537,450639507,817787083,{'2018.05.08': True}
2538,450639507,827129070,{'2018.05.08': True}
2539,450639507,833429630,{'2018.05.08': True}
2540,450639507,846204973,{'2018.05.08': True}
2541,450639507,849339692,{'2018.05.08': True}
2542,450639507,868134272,{'2018.05.08': True}
2543,450639507,884619632,{'2018.05.08': True}
2544,450639507,889187688,{'2018.05.08': True}
2545,450639507,891177368,{'2018.05.08': True}
2546,450639507,903639980,{'2018.05.08': True}
2547,450639507,928367738,{'2018.05.08': True}
2548,450639507,930518624,{'2018.05.08': True}
2549,450639507,931667750,{'2018.05.08': True}
2550,450639507,944285684,{'2018.05.08': True}
2551,450639507,951772602,{'2018.05.08': True}
2552,450639507,972451742,{'2018.05.08': True}
2553,450639507,974715176,{'2018.05.08': True}
2554,450639507,1013674856,{'2018.05.08': True}
2555,450639507,1015222154,{'2018.05.08': True}
2556,450639507,1022636516,{'2018.05.08': True}
2557,450639507,1029426332,{'2018.05.08': True}
2558,450639507,1039307658,{'2018.05.08': True}
2559,450639507,1063900364,{'2018.05.08': True}
2560,450639507,1067853644,{'2018.05.08': True}
2561,450639507,1076267664,{'2018.05.08': True}
2562,450639507,1079409680,{'2018.05.08': True}
2563,450639507,1103201906,{'2018.05.08': True}
2564,450639507,1110823566,{'2018.05.08': True}
2565,450639507,1222491402,{'2018.05.08': True}
2566,450639507,1249100731,{'2018.05.08': True}
2567,450639507,1270478928,{'2018.05.08': True}
2568,450639507,1295872634,{'2018.05.08': True}
2569,450639507,1336625298,{'2018.05.08': True}
2570,450639507,1339439076,{'2018.05.08': True}
2571,450639507,1373238780,{'2018.05.08': True}
2572,450639507,1392659191,{'2018.05.08': True}
2573,450639507,1492751425,{'2018.05.08': True}
2574,450639507,1524419966,{'2018.05.08': True}
2575,450639507,1536995378,{'2018.05.08': True}
2576,450639507,1557670820,{'2018.05.08': True}
2577,450639507,1570496725,{'2018.05.08': True}
2578,450639507,1580506741,{'2018.05.08': True}
2579,450639507,1596300691,{'2018.05.08': True}
2580,450639507,1599743678,{'2018.05.08': True}
2581,450639507,1630493340,{'2018.05.08': True}
2582,450639507,1632868675,{'2018.05.08': True}
2583,450639507,1649037025,{'2018.05.08': True}
2584,450639507,1650479899,{'2018.05.08': True}
2585,450639507,1653144812,{'2018.05.08': True}
2586,450639507,1662607663,{'2018.05.08': True}
2587,450639507,1665093331,{'2018.05.08': True}
2588,450639507,1666891914,{'2018.05.08': True}
2589,450639507,1693732446,{'2018.05.08': True}
2590,450639507,1727958896,{'2018.05.08': True}
2591,450639507,1729299919,{'2018.05.08': True}
2592,450639507,1927253594,{'2018.05.08': True}
2593,450639507,1938798758,{'2018.05.08': True}
2594,450639507,1941077114,{'2018.05.08': True}
2595,450639507,1941673615,{'2018.05.08': True}
2596,450639507,1964170345,{'2018.05.08': True}
2597,450639507,1975743378,{'2018.05.08': True}
2598,450639507,1979040049,{'2018.05.08': True}
2599,450639507,2149482223,{'2018.05.08': True}
2600,450639507,2153317302,{'2018.05.08': True}
2601,450639507,2167155312,{'2018.05.08': True}
2602,450639507,2179544291,{'2018.05.08': True}
2603,450639507,2215598862,{'2018.05.08': True}
2604,450639507,2220229490,{'2018.05.08': True}
2605,450639507,2232249405,{'2018.05.08': True}
2606,450639507,2250440527,{'2018.05.08': True}
2607,450639507,2289439224,{'2018.05.08': True}
2608,450639507,2295234044,{'2018.05.08': True}
2609,450639507,2295316896,{'2018.05.08': True}
2610,450639507,2328724157,{'2018.05.08': True}
2611,450639507,2333455057,{'2018.05.08': True}
2612,450639507,2340975473,{'2018.05.08': True}
2613,450639507,2365745598,{'2018.05.08': True}
2614,450639507,2368940444,{'2018.05.08': True}
2615,450639507,2389573400,{'2018.05.08': True}
2616,450639507,2399301541,{'2018.05.08': True}
2617,450639507,2411383444,{'2018.05.08': True}
2618,450639507,2431693022,{'2018.05.08': True}
2619,450639507,2482994778,{'2018.05.08': True}
2620,450639507,2521229284,{'2018.05.08': True}
2621,450639507,2529427087,{'2018.05.08': True}
2622,450639507,2537778388,{'2018.05.08': True}
2623,450639507,2545544532,{'2018.05.08': True}
2624,450639507,2559937478,{'2018.05.08': True}
2625,450639507,2582221616,{'2018.05.08': True}
2626,450639507,2589846830,{'2018.05.08': True}
2627,450639507,2601258594,{'2018.05.08': True}
2628,450639507,2619229812,{'2018.05.08': True}
2629,450639507,2645310060,{'2018.05.08': True}
2630,450639507,2655289146,{'2018.05.08': True}
2631,450639507,2672003055,{'2018.05.08': True}
2632,450639507,2716030649,{'2018.05.08': True}
2633,450639507,2717655635,{'2018.05.08': True}
2634,450639507,2735257085,{'2018.05.08': True}
2635,450639507,2762684318,{'2018.05.08': True}
2636,450639507,2764045797,{'2018.05.08': True}
2637,450639507,2783898087,{'2018.05.08': True}
2638,450639507,2820842588,{'2018.05.08': True}
2639,450639507,2847233849,{'2018.05.08': True}
2640,450639507,2874955830,{'2018.05.08': True}
2641,450639507,2880853718,{'2018.05.08': True}
2642,450639507,2882657340,{'2018.05.08': True}
2643,450639507,2883951994,{'2018.05.08': True}
2644,450639507,2905068995,{'2018.05.08': True}
2645,450639507,2948587163,{'2018.05.08': True}
2646,450639507,2948903573,{'2018.05.08': True}
2647,450639507,2956361386,{'2018.05.08': True}
2648,450639507,2957208605,{'2018.05.08': True}
2649,450639507,2984559473,{'2018.05.08': True}
2650,450639507,3035574670,{'2018.05.08': True}
2651,450639507,3052081924,{'2018.05.08': True}
2652,450639507,3064906390,{'2018.05.08': True}
2653,450639507,3068335031,{'2018.05.08': True}
2654,450639507,3074317001,{'2018.05.08': True}
2655,450840581,113954902,{'2018.05.24': True}
2656,450840581,450639507,{'2018.05.08': True}
2657,450840581,618131962,{'2018.05.24': True}
2658,450840581,630367566,{'2018.05.24': True}
2659,450840581,1110823566,{'2018.05.08': True}
2660,450840581,1536995378,{'2018.05.08': True}
2661,450840581,1537318436,{'2018.05.24': True}
2662,450840581,2734040880,{'2018.05.08': True}
2663,452056032,995806488,{'2018.05.24': True}
2664,452106609,106086098,{'2018.05.08': True}
2665,454715128,106086098,{'2018.05.08': True}
2666,455110108,106086098,{'2018.05.08': True}
2667,455110108,564388225,{'2018.05.08': True}
2668,455110108,737056442,{'2018.05.08': True}
2669,455110108,2940722500,{'2018.05.08': True}
2670,455110108,3064906390,{'2018.05.08': True}
2671,455110108,4576344862,{'2018.05.08': True}
2672,456967176,106086098,{'2018.05.08': True}
2673,456967176,1110823566,{'2018.05.08': True}
2674,456967176,1222491402,{'2018.05.08': True}
2675,458521438,32660008,{'2018.05.08': True}
2676,458521438,67318883,{'2018.05.08': True}
2677,458521438,81094202,{'2018.05.08': True}
2678,458521438,106086098,{'2018.05.08': True}
2679,458521438,162427198,{'2018.05.08': True}
2680,458521438,174415744,{'2018.05.08': True}
2681,458521438,194475532,{'2018.05.08': True}
2682,458521438,253616057,{'2018.05.08': True}
2683,458521438,262342538,{'2018.05.08': True}
2684,458521438,288974820,{'2018.05.08': True}
2685,458521438,293976465,{'2018.05.08': True}
2686,458521438,298020453,{'2018.05.08': True}
2687,458521438,344090521,{'2018.05.08': True}
2688,458521438,350907157,{'2018.05.08': True}
2689,458521438,431649345,{'2018.05.08': True}
2690,458521438,533536556,{'2018.05.08': True}
2691,458521438,737056442,{'2018.05.08': True}
2692,458521438,946886773,{'2018.05.08': True}
2693,458521438,995806488,{'2018.05.08': True}
2694,458521438,1110823566,{'2018.05.08': True}
2695,458521438,1182101516,{'2018.05.08': True}
2696,458521438,1222491402,{'2018.05.08': True}
